name,K,index,category,compute_success,n_of_clauses
picorv32-check-p05,5,2,linear,False,NA
picorv32-check-p05,5,3,linear,False,NA
picorv32-check-p05,5,4,linear,False,NA
picorv32-check-p05,6,0,linear,False,NA
picorv32-check-p05,6,1,linear,False,NA
picorv32-check-p05,6,2,linear,False,NA
picorv32-check-p05,6,3,linear,False,NA
picorv32-check-p05,6,4,linear,False,NA
picorv32-check-p05,6,5,linear,False,NA
picorv32-check-p05,7,0,linear,False,NA
picorv32-check-p05,7,1,linear,False,NA
picorv32-check-p05,7,2,linear,False,NA
picorv32-check-p05,7,3,linear,False,NA
picorv32-check-p05,7,4,linear,False,NA
picorv32-check-p05,7,5,linear,False,NA
picorv32-check-p05,7,6,linear,False,NA
picorv32-check-p05,8,0,linear,False,NA
picorv32-check-p05,8,1,linear,False,NA
picorv32-check-p05,8,2,linear,False,NA
picorv32-check-p05,8,3,linear,False,NA
picorv32-check-p05,8,4,linear,False,NA
picorv32-check-p05,8,5,linear,False,NA
picorv32-check-p05,8,6,linear,False,NA
