instance_name,K,formula_size,proofdoor_size,ratio
6s0,1,21457,94,0.004380854732721256
6s0,2,32107,195,0.0060734419285514065
6s0,3,42757,272,0.006361531445143486
6s0,4,53407,372,0.006965379070159343
6s0,5,64057,411,0.006416160606959427
6s0,6,74707,459,0.006144002570040291
6s0,7,85357,508,0.005951474395773047
6s0,8,96007,612,0.006374535190142385
6s0,9,106657,673,0.006309946838932278
6s0,10,117307,734,0.006257086107393421
6s0,11,127957,690,0.00539243652164399
6s0,12,138607,916,0.006608612840621325
6s0,13,149257,700,0.004689897291249322
6s0,14,159907,1085,0.006785193893950859
6s0,15,170557,1001,0.005869005669658824
6s0,16,181207,1112,0.006136628275949604
6s0,17,191857,1324,0.006900973120605451
6s0,18,202507,1337,0.006602240910190759
6s0,19,213157,1374,0.006445952983012522
6s0,20,223807,1336,0.005969429016965511
6s0,21,234457,1544,0.006585429311131679
6s0,22,245107,1620,0.006609358361858291
6s0,23,255757,1589,0.006212928678393944
6s0,24,266407,1780,0.006681506116581021
6s0,25,277057,1813,0.006543779799824585
6s109,1,54866,249,0.004538329748842634
6s109,2,82130,491,0.005978327042493608
6s109,3,109394,612,0.005594456734373
6s109,4,136658,730,0.0053418021630639995
6s109,5,163922,1025,0.006252973975427337
6s109,6,191186,1318,0.006893810216229221
6s109,7,218450,1475,0.006752117189288167
6s109,9,272978,1104,0.004044281956787727
6s109,10,300242,1999,0.006657962576854671
6s119,1,661397,18659,0.02821149778423549
6s119,2,982679,37412,0.03807143533137474
6s119,3,1303961,56165,0.04307260723288503
6s119,4,1625243,74918,0.0460964914169758
6s119,5,1946525,93681,0.0481273037849501
6s119,6,2267807,111362,0.049105589673195296
6s119,7,2589089,128708,0.049711693958763105
6s119,8,2910371,145822,0.050104265057616365
6s119,9,3231653,162812,0.05038040903525224
6s119,10,3552935,179697,0.050577058122369255
6s119,11,3874217,196158,0.05063165021474016
6s119,12,4195499,212039,0.050539637835690106
6s119,13,4516781,227554,0.05037968411574526
6s119,14,4838063,242736,0.0501721453399842
6s119,15,5159345,257446,0.04989896973356114
6s119,16,5480627,272070,0.04964213036209178
6s119,17,5801909,286645,0.049405290569017886
6s119,18,6123191,301223,0.0491937945427474
6s119,19,6444473,315774,0.04899919667597335
6s119,20,6765755,330313,0.04882130671299803
6s119,21,7087037,344837,0.04865742904968607
6s119,22,7408319,359354,0.048506820508134166
6s119,23,7729601,373878,0.04836963770833708
6s119,24,8050883,388348,0.048236696521362935
6s13,1,153177,324,0.0021152000626725944
6s13,2,229360,648,0.0028252528775723753
6s13,3,305543,1246,0.004077985749959908
6s13,4,381726,1372,0.003594201076164579
6s184,1,91075,419,0.004600603897886357
6s184,2,136309,523,0.0038368706395028943
6s184,3,181543,778,0.004285486083186903
6s184,4,226777,1283,0.005657540226742571
6s184,5,272011,1630,0.0059924047189268085
6s184,6,317245,1933,0.006093082633296033
6s184,7,362479,2545,0.007021096394549753
6s184,8,407713,3286,0.008059590937742972
6s20,1,181713,51,0.000280662363177098
6s20,2,272469,143,0.0005248303476725793
6s20,3,363225,169,0.0004652763438639961
6s20,4,453981,526,0.0011586387976589329
6s20,5,544737,650,0.0011932363691102312
6s20,6,635493,920,0.0014476949392046804
6s20,7,726249,950,0.0013080913020190046
6s269r,1,21457,94,0.004380854732721256
6s269r,2,32107,195,0.0060734419285514065
6s269r,3,42757,272,0.006361531445143486
6s269r,4,53407,372,0.006965379070159343
6s269r,5,64057,411,0.006416160606959427
6s269r,6,74707,459,0.006144002570040291
6s269r,7,85357,508,0.005951474395773047
6s269r,8,96007,612,0.006374535190142385
6s269r,9,106657,673,0.006309946838932278
6s269r,10,117307,644,0.0054898684647974975
6s269r,11,127957,690,0.00539243652164399
6s269r,12,138607,929,0.006702403197529706
6s269r,13,149257,1045,0.007001346670507916
6s269r,14,159907,999,0.00624738129037503
6s269r,15,170557,940,0.005511353975503791
6s269r,16,181207,1161,0.0064070372557351535
6s269r,17,191857,1230,0.006411024877903855
6s269r,18,202507,1351,0.006671374322862913
6s269r,19,213157,1383,0.006488175382464568
6s269r,20,223807,1455,0.006501137140482648
6s269r,21,234457,1601,0.006828544253317239
6s309b046,1,324923,9462,0.02912074553047953
6s309b046,2,482570,19011,0.03939532088608907
6s309b046,3,640217,28560,0.044609874464439404
6s309b046,4,797864,38109,0.04776377929070619
6s309b046,5,955511,47681,0.0499010477116433
6s309b046,6,1113158,56720,0.05095413229748158
6s309b046,7,1270805,65628,0.05164285629974701
6s309b046,8,1428452,74388,0.05207595354971676
6s309b046,9,1586099,83117,0.05240341239733459
6s309b046,10,1743746,91735,0.05260800598252268
6s309b046,11,1901393,99979,0.052581975425385494
6s309b046,12,2059040,107655,0.05228407413163416
6s309b046,13,2216687,114969,0.051865238529390935
6s309b046,14,2374334,121934,0.05135503261125014
6s309b046,15,2531981,128395,0.050709306270465694
6s309b046,16,2689628,134770,0.05010730108401608
6s309b046,17,2847275,141136,0.04956879823691073
6s309b046,18,3004922,147784,0.04918064428960219
6s309b046,19,3162569,153750,0.048615540087821006
6s317b14,1,28374,198,0.0069782194967223515
6s317b14,2,42462,387,0.009114031369224248
6s317b14,3,56550,518,0.00916003536693192
6s317b14,4,70638,553,0.007828647470200175
6s317b14,5,84726,601,0.007093454193517928
6s317b14,6,98814,687,0.006952456129698221
6s317b14,7,112902,739,0.0065454996368532
6s317b14,8,126990,743,0.0058508543979840935
6s317b14,9,141078,713,0.005053941791065935
6s317b14,10,155166,707,0.004556410553858448
6s317b14,12,183342,987,0.005383381876493111
6s317b14,13,197430,979,0.004958719546168262
6s317b14,14,211518,1199,0.005668548303217693
6s320rb0,1,182284,144,0.0007899760812797612
6s320rb0,2,273325,105,0.0003841580535991951
6s320rb0,3,364366,531,0.0014573258756305472
6s320rb0,4,455407,340,0.0007465849229370651
6s320rb0,5,546448,373,0.0006825901092144175
6s320rb0,6,637489,657,0.0010306060182999235
6s320rb0,7,728530,796,0.0010926111484770703
6s320rb1,1,182284,85,0.00046630532575541464
6s320rb1,2,273325,117,0.0004280618311533888
6s320rb1,3,364366,398,0.001092308283429299
6s320rb1,4,455407,421,0.0009244478016367777
6s339rb19,1,58100,1381,0.02376936316695353
6s339rb19,2,86353,2719,0.031487035771773995
6s339rb19,3,114606,3970,0.034640420222326926
6s339rb19,4,142859,5129,0.03590253326706753
6s339rb19,5,171112,6192,0.03618682500350648
6s339rb19,6,199365,7181,0.036019361472675746
6s339rb19,7,227618,8085,0.0355200379583337
6s339rb19,8,255871,8964,0.03503327848798809
6s339rb19,9,284124,9772,0.034393433852824826
6s339rb19,10,312377,10577,0.033859727188621444
6s339rb19,11,340630,11209,0.032906672929571675
6s339rb19,12,368883,11679,0.031660445181805615
6s339rb19,13,397136,12117,0.03051095846259216
6s339rb19,14,425389,12539,0.02947654969921648
6s339rb19,15,453642,12964,0.02857760083942845
6s339rb19,16,481895,13346,0.027694829786571763
6s339rb19,17,510148,13733,0.02691963900671962
6s339rb19,18,538401,14100,0.02618865863919272
6s339rb19,19,566654,14467,0.025530570683344685
6s339rb19,20,594907,14824,0.024918180488715042
6s339rb19,21,623160,15264,0.024494511842865396
6s339rb19,22,651413,15605,0.02395561648293786
6s339rb19,23,679666,16027,0.023580699932025436
6s339rb19,24,707919,16355,0.023102925617196318
6s339rb19,25,736172,16636,0.022597979819933386
6s357r,1,7606,193,0.02537470418090981
6s357r,2,11311,373,0.03297674829811688
6s357r,3,15016,508,0.03383058071390517
6s357r,4,18721,604,0.03226323380161316
6s357r,5,22426,694,0.030946223133862482
6s357r,6,26131,588,0.022502009107956068
6s357r,7,29836,859,0.028790722616972783
6s357r,8,33541,853,0.0254315613726484
6s357r,9,37246,727,0.019518874510014498
6s357r,10,40951,1008,0.02461478352176992
6s357r,11,44656,791,0.017713185238265854
6s357r,12,48361,1110,0.022952378983064865
6s357r,13,52066,1136,0.021818461183881997
6s357r,14,55771,1270,0.02277169138082516
6s357r,15,59476,991,0.01666218306543816
6s41,1,20609,871,0.04226308894172449
6s41,2,30434,1772,0.058224354340540185
6s41,3,40259,2685,0.06669316177749075
6s41,4,50084,3601,0.07189920932832841
6s41,5,59909,4519,0.07543107045685957
6s41,6,69734,5437,0.07796770585367253
6s41,7,79559,6332,0.07958873289005644
6s41,8,89384,7189,0.08042826456636534
6s41,9,99209,8028,0.08092007781552077
6s41,10,109034,8817,0.08086468441036741
6s41,11,118859,9615,0.08089416872092142
6s41,12,128684,10404,0.08084921202325075
6s41,13,138509,11192,0.0808034134965959
6s41,14,148334,11980,0.08076368196097995
6s41,15,158159,12768,0.08072888675320405
6s41,16,167984,13556,0.08069816172968854
6s41,17,177809,14344,0.08067083218509749
6s41,18,187634,15128,0.08062504663333937
6s41,19,197459,15906,0.08055343134524129
6s41,20,207284,16622,0.08018949846587291
6s41,21,217109,17273,0.0795591154673459
6s41,22,226934,17848,0.07864841760159341
6s41,23,236759,18346,0.07748807859468912
6s41,24,246584,18784,0.07617688090062616
6s41,25,256409,19171,0.07476726635960516
6s41,26,266234,19470,0.0731311552994734
6s41,27,276059,19681,0.07129273090172752
6s41,28,285884,19809,0.06929034153712695
6s41,29,295709,19909,0.06732632419033577
6s41,30,305534,19988,0.0654198878029941
6s41,31,315359,20047,0.06356882156526371
6s41,32,325184,20100,0.06181115922062586
6s41,33,335009,20147,0.060138682841356504
6s41,34,344834,20187,0.058541211133472916
6s41,35,354659,20214,0.0569955929498476
6s41,36,364484,20239,0.055527814664018176
6s41,37,374309,24318,0.06496771384070381
6s41,38,384134,23986,0.06244175209692451
6s41,39,393959,21248,0.05393454648834016
6s41,40,403784,23366,0.057867572761674556
6s41,41,413609,22701,0.05488516932658622
6s41,42,423434,23099,0.0545515948176103
6s41,43,433259,24208,0.05587419995891603
6s410rb043,1,786562,10257,0.013040294344247498
6s410rb043,2,1174615,20131,0.017138381512240182
6s410rb043,3,1562668,29632,0.018962441158326657
6s410rb043,4,1950721,38836,0.019908536382188945
6s410rb043,5,2338774,47518,0.02031748257847915
6s410rb043,6,2726827,55150,0.02022497210127375
6s428rb098,1,150710,2447,0.01623648065821777
6s428rb098,2,224170,3496,0.015595307132979436
6s428rb098,3,297630,5086,0.017088331149413702
6s428rb098,4,371090,6721,0.018111509337357515
6s54,1,82132,1355,0.016497832757025276
6s54,2,122368,2827,0.02310244508368201
6s54,3,162604,4415,0.027151853582937688
6s54,4,202840,5992,0.029540524551370538
6s54,5,243076,7563,0.031113725748325625
6s54,6,283312,9125,0.032208307449031456
6s54,7,323548,10671,0.032981195989466784
6s54,8,363784,12182,0.03348690431684736
6s54,9,404020,13663,0.033817632790455916
6s54,10,444256,15082,0.033948894331196425
6s54,11,484492,16416,0.03388291241135045
6s54,12,524728,17713,0.033756536719976825
6s54,13,564964,18958,0.03355612038997175
6s54,14,605200,20171,0.03332947785855915
6s54,15,645436,21318,0.03302883632149431
6s54,16,685672,22450,0.032741602398814594
6s54,17,725908,23512,0.03238977942108366
6s54,18,766144,24553,0.03204750020883802
6s54,19,806380,25442,0.031550881718296585
6s54,20,846616,26288,0.031050677048390297
6s54,21,886852,26942,0.03037936431332398
6s54,22,927088,27538,0.02970376059230623
6s54,23,967324,31600,0.03266744131232142
6s54,24,1007560,30403,0.030174877922902854
6s7,1,15690,351,0.02237093690248566
6s7,2,23283,713,0.030623201477472835
6s7,3,30876,1079,0.03494623655913978
6s7,4,38469,1560,0.040552132886220074
6s7,5,46062,1966,0.0426816030567496
6s7,6,53655,2030,0.037834311806914545
6s7,7,61248,2380,0.03885841170323929
6s7,8,68841,2926,0.042503740503479034
6s7,9,76434,3196,0.04181385247402988
6s7,10,84027,3122,0.03715472407678484
6s7,11,91620,3892,0.04247980790220476
6s7,12,99213,3537,0.03565056998578815
abp4p2ff,1,5059,25,0.00494168808064835
abp4p2ff,2,7549,37,0.0049013114319777455
abp4p2ff,3,10039,47,0.004681741209283793
abp4p2ff,4,12529,55,0.004389815627743635
abp4p2ff,5,15019,61,0.00406152207204208
abp4p2ff,6,17509,65,0.0037123764920897824
abp4p2ff,7,19999,67,0.003350167508375419
abp4p2ff,8,22489,173,0.007692649739872826
abp4p2ff,9,24979,294,0.01176988670483206
abp4p2ff,10,27469,192,0.006989697477156067
abp4p2ff,11,29959,297,0.009913548516305618
abp4p2ff,12,32449,287,0.008844648525378286
abp4p2ff,13,34939,301,0.008615014739975385
abp4p2ff,14,37429,266,0.007106788853562746
abp4p2ff,15,39919,527,0.013201733510358476
arbitrated_top_n2_w128_d32_e0,1,258825,8378,0.032369361537718536
arbitrated_top_n2_w128_d32_e0,2,388237,16745,0.04313087109162702
arbitrated_top_n2_w128_d32_e0,3,517649,25104,0.048496181775681976
arbitrated_top_n2_w128_d32_e0,4,647061,33448,0.051692189762634434
arbitrated_top_n2_w128_d32_e0,5,776473,41759,0.05378036325796261
arbitrated_top_n2_w128_d32_e0,6,905885,50131,0.055339253878803604
arbitrated_top_n2_w128_d32_e0,7,1035297,58371,0.056380922575840556
arbitrated_top_n2_w128_d32_e0,8,1164709,66763,0.0573216142401235
arbitrated_top_n2_w128_d32_e0,9,1294121,75097,0.05802934965123045
arbitrated_top_n2_w128_d32_e0,10,1423533,83245,0.0584777451594027
arbitrated_top_n2_w128_d32_e0,11,1552945,91536,0.05894349123761627
arbitrated_top_n2_w128_d32_e0,12,1682357,99947,0.05940891261486118
arbitrated_top_n2_w128_d32_e0,13,1811769,108107,0.059669306627942086
arbitrated_top_n2_w128_d32_e0,14,1941181,116383,0.059954738893488034
arbitrated_top_n2_w128_d32_e0,15,2070593,124694,0.060221395513266
arbitrated_top_n2_w128_d32_e0,16,2200005,132963,0.06043758991456838
arbitrated_top_n2_w128_d64_e0,1,507837,16579,0.03264630186457466
arbitrated_top_n2_w128_d64_e0,2,761755,33146,0.043512677960761664
arbitrated_top_n2_w128_d64_e0,3,1015673,49702,0.04893504110082674
arbitrated_top_n2_w128_d64_e0,4,1269591,66260,0.05219003600372088
arbitrated_top_n2_w128_d64_e0,5,1523509,82781,0.054335747278158514
arbitrated_top_n2_w128_d64_e0,6,1777427,99330,0.0558841516416708
arbitrated_top_n2_w128_d64_e0,7,2031345,115872,0.057042009112189214
arbitrated_top_n2_w128_d64_e0,8,2285263,132350,0.057914559505842435
arbitrated_top_n2_w128_d64_e0,9,2539181,148934,0.058654345633493636
arbitrated_top_n2_w128_d64_e0,10,2793099,165097,0.05910889660552669
arbitrated_top_n2_w128_d64_e0,11,3047017,181523,0.059574003033130436
arbitrated_top_n2_w128_d64_e0,12,3300935,198280,0.060067829266556294
arbitrated_top_n2_w128_d64_e0,13,3554853,214703,0.06039715284992094
arbitrated_top_n2_w128_d64_e0,14,3808771,231031,0.060657624204763165
arbitrated_top_n2_w64_d64_e0,1,258627,8323,0.032181481438519566
arbitrated_top_n2_w64_d64_e0,2,387940,16634,0.04287776460277362
arbitrated_top_n2_w64_d64_e0,3,517253,24925,0.04818725072643368
arbitrated_top_n2_w64_d64_e0,4,646566,33219,0.05137758558291033
arbitrated_top_n2_w64_d64_e0,5,775879,41498,0.05348514394641433
arbitrated_top_n2_w64_d64_e0,6,905192,49812,0.05502920927272888
arbitrated_top_n2_w64_d64_e0,7,1034505,57982,0.05604806163334155
arbitrated_top_n2_w64_d64_e0,8,1163818,66229,0.05690666410040058
arbitrated_top_n2_w64_d64_e0,9,1293131,74336,0.05748528184692812
arbitrated_top_n2_w64_d64_e0,10,1422444,82520,0.05801282862453636
arbitrated_top_n2_w64_d64_e0,11,1551757,90864,0.05855555992336429
arbitrated_top_n2_w64_d64_e0,12,1681070,98935,0.05885239758011267
arbitrated_top_n2_w64_d64_e0,13,1810383,107222,0.05922614165068939
arbitrated_top_n2_w64_d64_e0,14,1939696,115351,0.05946859714099529
arbitrated_top_n2_w64_d64_e0,15,2069009,123548,0.05971361168559441
arbitrated_top_n2_w64_d64_e0,16,2198322,131716,0.059916609122776375
arbitrated_top_n2_w64_d64_e0,17,2327635,139976,0.06013657639621332
arbitrated_top_n2_w64_d64_e0,18,2456948,148284,0.06035292566224438
arbitrated_top_n2_w64_d64_e0,19,2586261,156363,0.06045909519572851
arbitrated_top_n2_w64_d64_e0,20,2715574,164409,0.06054300122184113
arbitrated_top_n2_w64_d64_e0,21,2844887,172680,0.06069836868740305
arbitrated_top_n2_w64_d64_e0,22,2974200,181021,0.06086376168381413
arbitrated_top_n2_w64_d64_e0,23,3103513,189163,0.06095125105001977
arbitrated_top_n2_w64_d64_e0,24,3232826,197493,0.061089894723687574
arbitrated_top_n2_w8_d128_e0,1,77223,2132,0.02760835502376235
arbitrated_top_n2_w8_d128_e0,2,115834,4251,0.036699069357874196
arbitrated_top_n2_w8_d128_e0,3,154445,6345,0.04108258603386319
arbitrated_top_n2_w8_d128_e0,4,193056,8469,0.04386810044753854
arbitrated_top_n2_w8_d128_e0,5,231667,10562,0.04559130130748013
arbitrated_top_n2_w8_d128_e0,6,270278,12571,0.04651136977482444
arbitrated_top_n2_w8_d128_e0,7,308889,14585,0.04721760891452917
arbitrated_top_n2_w8_d128_e0,8,347500,16761,0.048233093525179856
arbitrated_top_n2_w8_d128_e0,9,386111,18875,0.048884906153929826
arbitrated_top_n2_w8_d128_e0,10,424722,20524,0.04832337387750105
arbitrated_top_n2_w8_d128_e0,11,463333,22539,0.048645358737668155
arbitrated_top_n2_w8_d128_e0,12,501944,24627,0.049063242114658207
arbitrated_top_n2_w8_d128_e0,13,540555,26355,0.048755445791825065
arbitrated_top_n2_w8_d128_e0,14,579166,28525,0.04925185525393411
arbitrated_top_n2_w8_d128_e0,15,617777,30121,0.04875707577329684
arbitrated_top_n2_w8_d32_e0,1,21939,578,0.02634577692693377
arbitrated_top_n2_w8_d32_e0,2,32908,1145,0.034793971070864224
arbitrated_top_n2_w8_d32_e0,3,43877,1699,0.03872188162362969
arbitrated_top_n2_w8_d32_e0,4,54846,2220,0.04047697188491412
arbitrated_top_n2_w8_d32_e0,5,65815,2772,0.04211805819342095
arbitrated_top_n2_w8_d32_e0,6,76784,3322,0.04326422171285685
arbitrated_top_n2_w8_d32_e0,7,87753,3797,0.04326917598258749
arbitrated_top_n2_w8_d32_e0,8,98722,4293,0.04348574785762039
arbitrated_top_n2_w8_d32_e0,9,109691,4841,0.0441330646999298
arbitrated_top_n2_w8_d32_e0,10,120660,5283,0.04378418697165589
arbitrated_top_n2_w8_d32_e0,11,131629,5789,0.043979670133481225
arbitrated_top_n2_w8_d32_e0,12,142598,6219,0.043612112371842524
arbitrated_top_n2_w8_d32_e0,13,153567,6720,0.043759401433901814
arbitrated_top_n2_w8_d32_e0,14,164536,7290,0.044306413186172025
arbitrated_top_n2_w8_d32_e0,15,175505,7709,0.0439246745106977
arbitrated_top_n2_w8_d32_e0,16,186474,8208,0.044016860259339104
arbitrated_top_n2_w8_d32_e0,17,197443,8686,0.04399244338872485
arbitrated_top_n2_w8_d32_e0,18,208412,9200,0.04414333147803389
arbitrated_top_n2_w8_d32_e0,19,219381,9648,0.04397828435461594
arbitrated_top_n2_w8_d32_e0,20,230350,10159,0.044102452789233776
arbitrated_top_n2_w8_d32_e0,21,241319,10592,0.04389210961424504
arbitrated_top_n2_w8_d32_e0,22,252288,11221,0.044476946981227804
arbitrated_top_n2_w8_d64_e0,1,40557,1099,0.02709766501467071
arbitrated_top_n2_w8_d64_e0,2,60835,2186,0.03593326210240815
arbitrated_top_n2_w8_d64_e0,3,81113,3257,0.04015385943067079
arbitrated_top_n2_w8_d64_e0,4,101391,4300,0.042410075844996106
arbitrated_top_n2_w8_d64_e0,5,121669,5408,0.04444846263222349
arbitrated_top_n2_w8_d64_e0,6,141947,6390,0.04501680204583401
arbitrated_top_n2_w8_d64_e0,7,162225,7489,0.0461642780089382
arbitrated_top_n2_w8_d64_e0,8,182503,8469,0.04640471663479504
arbitrated_top_n2_w8_d64_e0,9,202781,9539,0.047040896336441776
arbitrated_top_n2_w8_d64_e0,10,223059,10357,0.04643166157832681
arbitrated_top_n2_w8_d64_e0,11,243337,11348,0.046634913720478184
arbitrated_top_n2_w8_d64_e0,12,263615,12275,0.04656411812681373
arbitrated_top_n2_w8_d64_e0,13,283893,13165,0.04637310536011807
arbitrated_top_n2_w8_d64_e0,14,304171,14485,0.04762123936864461
arbitrated_top_n2_w8_d64_e0,15,324449,15227,0.04693187527161434
arbitrated_top_n2_w8_d64_e0,16,344727,16259,0.047164857989075416
arbitrated_top_n2_w8_d64_e0,17,365005,17126,0.04691990520677799
arbitrated_top_n2_w8_d64_e0,18,385283,18176,0.04717571239841883
arbitrated_top_n2_w8_d64_e0,19,405561,19092,0.047075532410660786
arbitrated_top_n2_w8_d64_e0,20,425839,19966,0.046886264527203944
arbitrated_top_n2_w8_d64_e0,21,446117,20910,0.046871112286687125
arbitrated_top_n2_w8_d64_e0,22,466395,22070,0.04732040437826306
arbitrated_top_n2_w8_d64_e0,23,486673,23256,0.047785679501431144
arbitrated_top_n2_w8_d64_e0,24,506951,24215,0.04776595765665715
arbitrated_top_n2_w8_d64_e0,25,527229,24841,0.047116148770268707
arbitrated_top_n2_w8_d64_e0,26,547507,25869,0.047248710975384786
arbitrated_top_n2_w8_d64_e0,27,567785,26975,0.04750918041159946
arbitrated_top_n3_w16_d128_e0,1,207915,6268,0.030146935045571508
arbitrated_top_n3_w16_d128_e0,2,311872,12512,0.04011902318900062
arbitrated_top_n3_w16_d128_e0,3,415829,18727,0.04503533904561731
arbitrated_top_n3_w16_d128_e0,4,519786,24942,0.04798513234292574
arbitrated_top_n3_w16_d128_e0,5,623743,31074,0.04981859515858294
arbitrated_top_n3_w16_d128_e0,6,727700,37312,0.05127387659749897
arbitrated_top_n3_w16_d128_e0,7,831657,43491,0.052294395405798305
arbitrated_top_n3_w16_d128_e0,8,935614,49547,0.052956668027626774
arbitrated_top_n3_w16_d128_e0,9,1039571,55444,0.05333353854618877
arbitrated_top_n3_w16_d128_e0,10,1143528,61423,0.05371359511966476
arbitrated_top_n3_w16_d128_e0,11,1247485,67133,0.053814675126354225
arbitrated_top_n3_w16_d128_e0,12,1351442,73308,0.05424428129361082
arbitrated_top_n3_w16_d128_e0,13,1455399,78960,0.054253163565455245
arbitrated_top_n3_w16_d128_e0,14,1559356,84985,0.05450006284645713
arbitrated_top_n3_w16_d128_e0,15,1663313,90896,0.054647561823902055
arbitrated_top_n3_w16_d128_e0,16,1767270,96807,0.05477770799029011
arbitrated_top_n3_w16_d128_e0,17,1871227,102510,0.05478223646837076
arbitrated_top_n3_w16_d128_e0,18,1975184,108626,0.05499538270864891
arbitrated_top_n3_w16_d128_e0,19,2079141,114509,0.05507514882348047
arbitrated_top_n3_w16_d128_e0,20,2183098,120474,0.05518487946945121
arbitrated_top_n3_w16_d128_e0,21,2287055,126344,0.0552430964712261
arbitrated_top_n3_w16_d128_e0,22,2391012,132652,0.05547943715882647
arbitrated_top_n3_w16_d128_e0,23,2494969,137854,0.055252790716036955
arbitrated_top_n3_w16_d32_e0,1,55977,1634,0.029190560408739304
arbitrated_top_n3_w16_d32_e0,2,83965,3248,0.03868278449353897
arbitrated_top_n3_w16_d32_e0,3,111953,4833,0.04316990165515886
arbitrated_top_n3_w16_d32_e0,4,139941,6425,0.04591220585818309
arbitrated_top_n3_w16_d32_e0,5,167929,7973,0.04747839860893592
arbitrated_top_n3_w16_d32_e0,6,195917,9546,0.048724715057907174
arbitrated_top_n3_w16_d32_e0,7,223905,11013,0.049186038721779325
arbitrated_top_n3_w16_d32_e0,8,251893,12584,0.049957720143076624
arbitrated_top_n3_w16_d32_e0,9,279881,13953,0.049853330522614966
arbitrated_top_n3_w16_d32_e0,10,307869,15622,0.050742361199081425
arbitrated_top_n3_w16_d32_e0,11,335857,17000,0.05061678035592529
arbitrated_top_n3_w16_d32_e0,12,363845,18409,0.050595720705245366
arbitrated_top_n3_w16_d32_e0,13,391833,19906,0.0508022550423267
arbitrated_top_n3_w16_d32_e0,14,419821,21407,0.050990779403602964
arbitrated_top_n3_w16_d32_e0,15,447809,22936,0.05121826492991432
arbitrated_top_n3_w16_d32_e0,16,475797,24374,0.05122772947286343
arbitrated_top_n3_w16_d32_e0,17,503785,25903,0.05141677501315045
arbitrated_top_n3_w16_d32_e0,18,531773,27509,0.051730719686783645
arbitrated_top_n3_w16_d32_e0,19,559761,29008,0.05182211693919369
arbitrated_top_n3_w32_d16_e0,1,54207,1637,0.030199051782980057
arbitrated_top_n3_w32_d16_e0,2,81310,3256,0.040044274996925346
arbitrated_top_n3_w32_d16_e0,3,108413,4850,0.044736332358665476
arbitrated_top_n3_w32_d16_e0,4,135516,6461,0.04767702706691461
arbitrated_top_n3_w32_d16_e0,5,162619,8036,0.04941611988759001
arbitrated_top_n3_w32_d16_e0,6,189722,9618,0.05069522775429312
arbitrated_top_n3_w32_d16_e0,7,216825,11113,0.051253314885276145
arbitrated_top_n3_w32_d16_e0,8,243928,12678,0.051974353087796396
arbitrated_top_n3_w32_d16_e0,9,271031,14267,0.05263973493806982
arbitrated_top_n3_w32_d16_e0,10,298134,15864,0.053210972247378696
arbitrated_top_n3_w32_d16_e0,11,325237,17249,0.05303517127510093
arbitrated_top_n3_w32_d16_e0,12,352340,18787,0.05332065618436737
arbitrated_top_n3_w32_d16_e0,13,379443,20298,0.05349420070998806
arbitrated_top_n3_w32_d16_e0,14,406546,21892,0.05384876496140658
arbitrated_top_n3_w32_d16_e0,15,433649,23389,0.05393532557437006
arbitrated_top_n3_w32_d16_e0,16,460752,24956,0.054163628155710665
arbitrated_top_n3_w8_d128_e0,1,115227,3188,0.0276671266283076
arbitrated_top_n3_w8_d128_e0,2,172840,6352,0.03675075214070817
arbitrated_top_n3_w8_d128_e0,3,230453,9501,0.04122749541121183
arbitrated_top_n3_w8_d128_e0,4,288066,12644,0.043892719029666814
arbitrated_top_n3_w8_d128_e0,5,345679,15692,0.04539471590695414
arbitrated_top_n3_w8_d128_e0,6,403292,18778,0.04656179641550043
arbitrated_top_n3_w8_d128_e0,7,460905,21833,0.04736984845033141
arbitrated_top_n3_w8_d128_e0,8,518518,24864,0.04795204795204795
arbitrated_top_n3_w8_d128_e0,9,576131,28066,0.04871461525243391
arbitrated_top_n3_w8_d128_e0,10,633744,30697,0.04843753944810523
arbitrated_top_n3_w8_d128_e0,11,691357,33411,0.04832669662706821
arbitrated_top_n3_w8_d128_e0,12,748970,36178,0.04830367037398026
arbitrated_top_n3_w8_d128_e0,13,806583,39029,0.048388076614557955
arbitrated_top_n3_w8_d128_e0,14,864196,41992,0.04859082893232554
arbitrated_top_n3_w8_d128_e0,15,921809,44618,0.04840265174238915
arbitrated_top_n3_w8_d128_e0,16,979422,47639,0.048639912111428985
arbitrated_top_n3_w8_d128_e0,17,1037035,50340,0.04854223820796791
arbitrated_top_n3_w8_d16_e0,1,18069,461,0.025513310089102882
arbitrated_top_n3_w8_d16_e0,2,27103,904,0.03335424122790835
arbitrated_top_n3_w8_d16_e0,3,36137,1330,0.03680438331903589
arbitrated_top_n3_w8_d16_e0,4,45171,1731,0.038321046689247525
arbitrated_top_n3_w8_d16_e0,5,54205,2133,0.03935061341204686
arbitrated_top_n3_w8_d16_e0,6,63239,2515,0.039769762330207625
arbitrated_top_n3_w8_d16_e0,7,72273,2956,0.040900474589404066
arbitrated_top_n3_w8_d16_e0,8,81307,3291,0.04047621975967629
arbitrated_top_n3_w8_d16_e0,9,90341,3672,0.040645996834217026
arbitrated_top_n3_w8_d16_e0,10,99375,4035,0.04060377358490566
arbitrated_top_n3_w8_d16_e0,11,108409,4371,0.0403195306662731
arbitrated_top_n3_w8_d16_e0,12,117443,4698,0.04000238413528265
arbitrated_top_n3_w8_d16_e0,13,126477,5080,0.04016540556781075
arbitrated_top_n3_w8_d16_e0,14,135511,5492,0.04052807521160644
